REACTANT_1,REACTANT_2,PRODUCT_1,CATALYST
C1(=CC=C(C=C1)C=NC(C2=CC=CC=C2)=O)OC,C1(=C(S[H])C=CC=C1)C,C=1(C(NC(C2=CC=CC=C2)=O)SC=3C(=CC=CC=3)C)C=CC(=CC=1)OC,COc1cc(F)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(F)cc(OC)cc4F)cc4ccccc4c2-3)c(F)c1
C(C=1C=CC=CC=1)(N=CC=2C3=C(C=CC=2)C=CC=C3)=O,C1(=C(S[H])C=CC=C1)C,C12=C(C(C(NC(C3=CC=CC=C3)=O)SC4=C(C=CC=C4)C)=CC=C1)C=CC=C2,COc1cc(F)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(F)cc(OC)cc4F)cc4ccccc4c2-3)c(F)c1
C(C1=CC=CC=C1)(N=CC=2C(=CC(=CC=2)Cl)Cl)=O,C=1(S[H])C=CC=CC=1,C1(C(NC(C=2C(=CC(=CC=2)Cl)Cl)SC3=CC=CC=C3)=O)=CC=CC=C1,COc1cc(F)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(F)cc(OC)cc4F)cc4ccccc4c2-3)c(F)c1
C(C1=CC=CC=C1)(N=CC=2C(=CC(=CC=2)Cl)Cl)=O,C1(S[H])CCCCC1,C=1(C(C(SC2CCCCC2)NC(C3=CC=CC=C3)=O)=CC=C(C=1)Cl)Cl,COc1cc(F)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(F)cc(OC)cc4F)cc4ccccc4c2-3)c(F)c1
C(C1=CC=CC=C1)(N=CC=2C(=CC(=CC=2)Cl)Cl)=O,C(S[H])C,C(C1=CC=CC=C1)(NC(C=2C(=CC(=CC=2)Cl)Cl)SCC)=O,COc1cc(F)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(F)cc(OC)cc4F)cc4ccccc4c2-3)c(F)c1
C(C1=CC=CC=C1)(N=CC=2C(=CC(=CC=2)Cl)Cl)=O,C1(=CC=C(C=C1)S[H])OC,C(C1=CC=CC=C1)(NC(C=2C(=CC(=CC=2)Cl)Cl)SC=3C=CC(OC)=CC=3)=O,COc1cc(F)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(F)cc(OC)cc4F)cc4ccccc4c2-3)c(F)c1
C(C1=CC=CC=C1)(N=CC=2C(=CC(=CC=2)Cl)Cl)=O,C1(=C(S[H])C=CC=C1)C,C1(C(NC(C=2C(=CC(=CC=2)Cl)Cl)SC=3C(=CC=CC=3)C)=O)=CC=CC=C1,COc1cc(F)c(-c2cc3ccccc3c3c2OP(=O)(O)Oc2c(-c4c(F)cc(OC)cc4F)cc4ccccc4c2-3)c(F)c1
C=1(C=CC=CC=1)C=NC(C=2C=CC=CC=2)=O,C1(=C(S[H])C=CC=C1)C,C1(=C(SC(C=2C=CC=CC=2)NC(C3=CC=CC=C3)=O)C=CC=C1)C,COc1ccc(-c2cc(-c3ccc(OC)cc3)cc(-c3cc4ccccc4c4c3OP(=O)(O)Oc3c(-c5cc(-c6ccc(OC)cc6)cc(-c6ccc(OC)cc6)c5)cc5ccccc5c3-4)c2)cc1
C(C=1C=CC(=CC=1)C=NC(C2=CC=CC=C2)=O)(F)(F)F,C1(=C(S[H])C=CC=C1)C,C(C=1C=CC(C(SC2=C(C=CC=C2)C)NC(C3=CC=CC=C3)=O)=CC=1)(F)(F)F,COc1ccc(-c2cc(-c3ccc(OC)cc3)cc(-c3cc4ccccc4c4c3OP(=O)(O)Oc3c(-c5cc(-c6ccc(OC)cc6)cc(-c6ccc(OC)cc6)c5)cc5ccccc5c3-4)c2)cc1
C1(=CC=C(C=C1)C=NC(C2=CC=CC=C2)=O)OC,C1(=C(S[H])C=CC=C1)C,C=1(C(NC(C2=CC=CC=C2)=O)SC=3C(=CC=CC=3)C)C=CC(=CC=1)OC,COc1ccc(-c2cc(-c3ccc(OC)cc3)cc(-c3cc4ccccc4c4c3OP(=O)(O)Oc3c(-c5cc(-c6ccc(OC)cc6)cc(-c6ccc(OC)cc6)c5)cc5ccccc5c3-4)c2)cc1
C(C=1C=CC=CC=1)(N=CC=2C3=C(C=CC=2)C=CC=C3)=O,C1(=C(S[H])C=CC=C1)C,C12=C(C(C(NC(C3=CC=CC=C3)=O)SC4=C(C=CC=C4)C)=CC=C1)C=CC=C2,COc1ccc(-c2cc(-c3ccc(OC)cc3)cc(-c3cc4ccccc4c4c3OP(=O)(O)Oc3c(-c5cc(-c6ccc(OC)cc6)cc(-c6ccc(OC)cc6)c5)cc5ccccc5c3-4)c2)cc1
C(C1=CC=CC=C1)(N=CC=2C(=CC(=CC=2)Cl)Cl)=O,C=1(S[H])C=CC=CC=1,C1(C(NC(C=2C(=CC(=CC=2)Cl)Cl)SC3=CC=CC=C3)=O)=CC=CC=C1,COc1ccc(-c2cc(-c3ccc(OC)cc3)cc(-c3cc4ccccc4c4c3OP(=O)(O)Oc3c(-c5cc(-c6ccc(OC)cc6)cc(-c6ccc(OC)cc6)c5)cc5ccccc5c3-4)c2)cc1
C(C1=CC=CC=C1)(N=CC=2C(=CC(=CC=2)Cl)Cl)=O,C1(S[H])CCCCC1,C=1(C(C(SC2CCCCC2)NC(C3=CC=CC=C3)=O)=CC=C(C=1)Cl)Cl,COc1ccc(-c2cc(-c3ccc(OC)cc3)cc(-c3cc4ccccc4c4c3OP(=O)(O)Oc3c(-c5cc(-c6ccc(OC)cc6)cc(-c6ccc(OC)cc6)c5)cc5ccccc5c3-4)c2)cc1
C(C1=CC=CC=C1)(N=CC=2C(=CC(=CC=2)Cl)Cl)=O,C(S[H])C,C(C1=CC=CC=C1)(NC(C=2C(=CC(=CC=2)Cl)Cl)SCC)=O,COc1ccc(-c2cc(-c3ccc(OC)cc3)cc(-c3cc4ccccc4c4c3OP(=O)(O)Oc3c(-c5cc(-c6ccc(OC)cc6)cc(-c6ccc(OC)cc6)c5)cc5ccccc5c3-4)c2)cc1
C(C1=CC=CC=C1)(N=CC=2C(=CC(=CC=2)Cl)Cl)=O,C1(=CC=C(C=C1)S[H])OC,C(C1=CC=CC=C1)(NC(C=2C(=CC(=CC=2)Cl)Cl)SC=3C=CC(OC)=CC=3)=O,COc1ccc(-c2cc(-c3ccc(OC)cc3)cc(-c3cc4ccccc4c4c3OP(=O)(O)Oc3c(-c5cc(-c6ccc(OC)cc6)cc(-c6ccc(OC)cc6)c5)cc5ccccc5c3-4)c2)cc1
C(C1=CC=CC=C1)(N=CC=2C(=CC(=CC=2)Cl)Cl)=O,C1(=C(S[H])C=CC=C1)C,C1(C(NC(C=2C(=CC(=CC=2)Cl)Cl)SC=3C(=CC=CC=3)C)=O)=CC=CC=C1,COc1ccc(-c2cc(-c3ccc(OC)cc3)cc(-c3cc4ccccc4c4c3OP(=O)(O)Oc3c(-c5cc(-c6ccc(OC)cc6)cc(-c6ccc(OC)cc6)c5)cc5ccccc5c3-4)c2)cc1
C=1(C=CC=CC=1)C=NC(C=2C=CC=CC=2)=O,C1(=C(S[H])C=CC=C1)C,C1(=C(SC(C=2C=CC=CC=2)NC(C3=CC=CC=C3)=O)C=CC=C1)C,O=P1(O)Oc2c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3c(c2-c2c4c(cc([Si](c5ccccc5)(c5ccccc5)c5ccccc5)c2O1)CCCC4)CCCC3
C(C=1C=CC(=CC=1)C=NC(C2=CC=CC=C2)=O)(F)(F)F,C1(=C(S[H])C=CC=C1)C,C(C=1C=CC(C(SC2=C(C=CC=C2)C)NC(C3=CC=CC=C3)=O)=CC=1)(F)(F)F,O=P1(O)Oc2c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3c(c2-c2c4c(cc([Si](c5ccccc5)(c5ccccc5)c5ccccc5)c2O1)CCCC4)CCCC3
C1(=CC=C(C=C1)C=NC(C2=CC=CC=C2)=O)OC,C1(=C(S[H])C=CC=C1)C,C=1(C(NC(C2=CC=CC=C2)=O)SC=3C(=CC=CC=3)C)C=CC(=CC=1)OC,O=P1(O)Oc2c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3c(c2-c2c4c(cc([Si](c5ccccc5)(c5ccccc5)c5ccccc5)c2O1)CCCC4)CCCC3
C(C=1C=CC=CC=1)(N=CC=2C3=C(C=CC=2)C=CC=C3)=O,C1(=C(S[H])C=CC=C1)C,C12=C(C(C(NC(C3=CC=CC=C3)=O)SC4=C(C=CC=C4)C)=CC=C1)C=CC=C2,O=P1(O)Oc2c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3c(c2-c2c4c(cc([Si](c5ccccc5)(c5ccccc5)c5ccccc5)c2O1)CCCC4)CCCC3
C(C1=CC=CC=C1)(N=CC=2C(=CC(=CC=2)Cl)Cl)=O,C=1(S[H])C=CC=CC=1,C1(C(NC(C=2C(=CC(=CC=2)Cl)Cl)SC3=CC=CC=C3)=O)=CC=CC=C1,O=P1(O)Oc2c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3c(c2-c2c4c(cc([Si](c5ccccc5)(c5ccccc5)c5ccccc5)c2O1)CCCC4)CCCC3
C(C1=CC=CC=C1)(N=CC=2C(=CC(=CC=2)Cl)Cl)=O,C1(S[H])CCCCC1,C=1(C(C(SC2CCCCC2)NC(C3=CC=CC=C3)=O)=CC=C(C=1)Cl)Cl,O=P1(O)Oc2c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3c(c2-c2c4c(cc([Si](c5ccccc5)(c5ccccc5)c5ccccc5)c2O1)CCCC4)CCCC3
C(C1=CC=CC=C1)(N=CC=2C(=CC(=CC=2)Cl)Cl)=O,C(S[H])C,C(C1=CC=CC=C1)(NC(C=2C(=CC(=CC=2)Cl)Cl)SCC)=O,O=P1(O)Oc2c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3c(c2-c2c4c(cc([Si](c5ccccc5)(c5ccccc5)c5ccccc5)c2O1)CCCC4)CCCC3
C(C1=CC=CC=C1)(N=CC=2C(=CC(=CC=2)Cl)Cl)=O,C1(=CC=C(C=C1)S[H])OC,C(C1=CC=CC=C1)(NC(C=2C(=CC(=CC=2)Cl)Cl)SC=3C=CC(OC)=CC=3)=O,O=P1(O)Oc2c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3c(c2-c2c4c(cc([Si](c5ccccc5)(c5ccccc5)c5ccccc5)c2O1)CCCC4)CCCC3
C(C1=CC=CC=C1)(N=CC=2C(=CC(=CC=2)Cl)Cl)=O,C1(=C(S[H])C=CC=C1)C,C1(C(NC(C=2C(=CC(=CC=2)Cl)Cl)SC=3C(=CC=CC=3)C)=O)=CC=CC=C1,O=P1(O)Oc2c([Si](c3ccccc3)(c3ccccc3)c3ccccc3)cc3c(c2-c2c4c(cc([Si](c5ccccc5)(c5ccccc5)c5ccccc5)c2O1)CCCC4)CCCC3
